,MSFT,MSFT_bid,MSFT_ask,MSFT_vol
2023-07-18,132.85,132.85,132.86,378882.0
2023-07-19,135.38,135.37,135.38,389268.0
2023-07-20,129.98,129.97,129.99,414001.0
2023-07-21,129.9,129.89,129.9,395708.0
2023-07-24,128.84,128.84,128.85,266840.0
2023-07-25,129.14,129.13,129.15,248563.0
2023-07-26,128.16,128.16,128.17,384303.0
2023-07-27,128.28,128.27,128.28,395556.0
2023-07-28,132.19,132.19,132.2,320494.0
2023-07-31,133.74,133.73,133.74,289276.0
2023-08-01,131.71,131.7,131.71,299774.0
2023-08-02,128.24,128.23,128.25,346197.0
2023-08-03,128.9,128.89,128.91,457910.0
2023-08-04,139.59,139.57,139.62,1162015.0
2023-08-07,142.16,142.16,142.17,538776.0
2023-08-08,139.91,139.9,139.92,380412.0
2023-08-09,137.85,137.85,137.86,355573.0
2023-08-10,138.59,138.58,138.6,405315.0
2023-08-11,138.46,138.45,138.46,307034.0
2023-08-14,140.58,140.57,140.58,334154.0
2023-08-15,137.71,137.7,137.72,303809.0
2023-08-16,135.03,135.03,135.04,305779.0
2023-08-17,133.97,133.95,133.98,318871.0
2023-08-18,133.22,133.22,133.23,329327.0
2023-08-21,134.66,134.65,134.67,275496.0
2023-08-22,134.24,134.23,134.25,231422.0
2023-08-23,135.49,135.48,135.5,286083.0
2023-08-24,131.84,131.84,131.85,289342.0
2023-08-25,133.24,133.22,133.25,302339.0
2023-08-28,133.16,133.15,133.16,234091.0
2023-08-29,134.9,134.89,134.9,286290.0
2023-08-30,135.08,135.07,135.09,236642.0
2023-08-31,138.0,137.99,138.0,398073.0
2023-09-01,138.13,138.13,138.14,276901.0
2023-09-05,137.24,137.23,137.25,255033.0
2023-09-06,135.37,135.36,135.37,279086.0
2023-09-07,137.84,137.84,137.85,336051.0
2023-09-08,138.23,138.22,138.23,264495.0
2023-09-11,143.13,143.12,143.13,403502.0
2023-09-12,141.25,141.24,141.25,289749.0
2023-09-13,144.86,144.85,144.86,407337.0
2023-09-14,144.71,144.7,144.71,434063.0
2023-09-15,140.42,140.4,140.43,519724.0
2023-09-18,139.95,139.94,139.96,263989.0
2023-09-19,137.59,137.59,137.6,417228.0
2023-09-20,135.28,135.27,135.29,312786.0
2023-09-21,129.32,129.32,129.33,496527.0
2023-09-22,129.09,129.08,129.09,377351.0
2023-09-25,131.31,131.3,131.31,345490.0
2023-09-26,125.98,125.97,125.99,534695.0
2023-09-27,126.03,126.02,126.03,507604.0
2023-09-28,125.99,125.98,126.0,419894.0
2023-09-29,127.12,127.11,127.12,443658.0
2023-10-02,129.47,129.46,129.47,345976.0
2023-10-03,124.78,124.78,124.79,359909.0
2023-10-04,126.9,126.89,126.9,318142.0
2023-10-05,125.96,125.95,125.96,280310.0
2023-10-06,127.96,127.94,127.97,321280.0
2023-10-09,128.29,128.28,128.3,278503.0
2023-10-10,129.49,129.48,129.49,303520.0
2023-10-11,131.84,131.84,131.85,302211.0
2023-10-12,132.34,132.34,132.35,440973.0
2023-10-13,129.81,129.81,129.82,330999.0
2023-10-16,132.54,132.53,132.54,318650.0
2023-10-17,131.46,131.45,131.46,341808.0
2023-10-18,128.13,128.12,128.13,308433.0
2023-10-19,128.31,128.31,128.32,456419.0
2023-10-20,125.13,125.12,125.13,415645.0
2023-10-23,126.56,126.55,126.56,343412.0
2023-10-24,128.57,128.57,128.58,318721.0
